GO.ID,Term,Annotated,Significant,Expected,classic
GO:0010982,regulation of high-density lipoprotein p...,1,0,0,1.00000
GO:0010983,positive regulation of high-density lipo...,1,0,0,1.00000
GO:0010984,regulation of lipoprotein particle clear...,14,0,0.04,1.00000
GO:0010985,negative regulation of lipoprotein parti...,10,0,0.03,1.00000
GO:0010986,positive regulation of lipoprotein parti...,1,0,0,1.00000
GO:0010988,regulation of low-density lipoprotein pa...,11,0,0.03,1.00000
GO:0010989,negative regulation of low-density lipop...,8,0,0.02,1.00000
GO:0010990,regulation of SMAD protein complex assem...,1,0,0,1.00000
GO:0010991,negative regulation of SMAD protein comp...,1,0,0,1.00000
GO:0010992,ubiquitin recycling,4,0,0.01,1.00000
GO:0010994,free ubiquitin chain polymerization,2,0,0.01,1.00000
GO:0010996,response to auditory stimulus,54,0,0.15,1.00000
GO:0010998,regulation of translational initiation b...,13,0,0.04,1.00000
GO:0014002,astrocyte development,49,0,0.14,1.00000
GO:0014003,oligodendrocyte development,46,0,0.13,1.00000
GO:0014009,glial cell proliferation,49,0,0.14,1.00000
GO:0014010,Schwann cell proliferation,7,0,0.02,1.00000
GO:0014011,Schwann cell proliferation involved in a...,1,0,0,1.00000
GO:0014012,peripheral nervous system axon regenerat...,10,0,0.03,1.00000
GO:0014013,regulation of gliogenesis,103,0,0.28,1.00000
GO:0014014,negative regulation of gliogenesis,55,0,0.15,1.00000
GO:0014015,positive regulation of gliogenesis,57,0,0.16,1.00000
GO:0014016,neuroblast differentiation,157,0,0.43,1.00000
GO:0014017,neuroblast fate commitment,154,0,0.42,1.00000
GO:0014020,primary neural tube formation,209,0,0.58,1.00000
GO:0014028,notochord formation,17,0,0.05,1.00000
GO:0014029,neural crest formation,26,0,0.07,1.00000
GO:0014031,mesenchymal cell development,49,0,0.14,1.00000
GO:0014032,neural crest cell development,44,0,0.12,1.00000
GO:0014033,neural crest cell differentiation,80,0,0.22,1.00000
GO:0014034,neural crest cell fate commitment,3,0,0.01,1.00000
GO:0014036,neural crest cell fate specification,2,0,0.01,1.00000
GO:0014038,regulation of Schwann cell differentiati...,3,0,0.01,1.00000
GO:0014040,positive regulation of Schwann cell diff...,3,0,0.01,1.00000
GO:0014041,regulation of neuron maturation,32,0,0.09,1.00000
GO:0014042,positive regulation of neuron maturation,19,0,0.05,1.00000
GO:0014043,negative regulation of neuron maturation,3,0,0.01,1.00000
GO:0014046,dopamine secretion,47,0,0.13,1.00000
GO:0014050,negative regulation of glutamate secreti...,4,0,0.01,1.00000
GO:0014053,negative regulation of gamma-aminobutyri...,3,0,0.01,1.00000
GO:0014055,acetylcholine secretion, neurotransmissi...,8,0,0.02,1.00000
GO:0014056,regulation of acetylcholine secretion, n...,8,0,0.02,1.00000
GO:0014057,positive regulation of acetylcholine sec...,3,0,0.01,1.00000
GO:0014058,negative regulation of acetylcholine sec...,2,0,0.01,1.00000
GO:0014059,regulation of dopamine secretion,47,0,0.13,1.00000
GO:0014061,regulation of norepinephrine secretion,13,0,0.04,1.00000
GO:0014065,phosphatidylinositol 3-kinase signaling,155,0,0.43,1.00000
GO:0014066,regulation of phosphatidylinositol 3-kin...,124,0,0.34,1.00000
GO:0014067,negative regulation of phosphatidylinosi...,19,0,0.05,1.00000
GO:0014068,positive regulation of phosphatidylinosi...,87,0,0.24,1.00000
GO:0014072,response to isoquinoline alkaloid,25,0,0.07,1.00000
GO:0014075,response to amine,31,0,0.09,1.00000
GO:0014706,striated muscle tissue development,272,0,0.75,1.00000
GO:0014722,regulation of skeletal muscle contractio...,12,0,0.03,1.00000
GO:0014733,regulation of skeletal muscle adaptation,13,0,0.04,1.00000
GO:0014734,skeletal muscle hypertrophy,4,0,0.01,1.00000
GO:0014735,regulation of muscle atrophy,4,0,0.01,1.00000
GO:0014736,negative regulation of muscle atrophy,4,0,0.01,1.00000
GO:0014741,negative regulation of muscle hypertroph...,35,0,0.1,1.00000
GO:0014742,positive regulation of muscle hypertroph...,45,0,0.12,1.00000
GO:0014743,regulation of muscle hypertrophy,93,0,0.26,1.00000
GO:0014744,positive regulation of muscle adaptation,6,0,0.02,1.00000
GO:0014745,negative regulation of muscle adaptation,27,0,0.07,1.00000
GO:0014807,regulation of somitogenesis,18,0,0.05,1.00000
GO:0014808,release of sequestered calcium ion into ...,26,0,0.07,1.00000
GO:0014809,regulation of skeletal muscle contractio...,1,0,0,1.00000
GO:0014810,positive regulation of skeletal muscle c...,1,0,0,1.00000
GO:0014812,muscle cell migration,71,0,0.2,1.00000
GO:0014813,skeletal muscle satellite cell commitmen...,2,0,0.01,1.00000
GO:0014819,regulation of skeletal muscle contractio...,44,0,0.12,1.00000
GO:0014820,tonic smooth muscle contraction,2,0,0.01,1.00000
GO:0014821,phasic smooth muscle contraction,7,0,0.02,1.00000
GO:0014823,response to activity,70,0,0.19,1.00000
GO:0014824,artery smooth muscle contraction,2,0,0.01,1.00000
GO:0014827,intestine smooth muscle contraction,6,0,0.02,1.00000
GO:0014829,vascular associated smooth muscle contra...,8,0,0.02,1.00000
GO:0014831,gastro-intestinal system smooth muscle c...,10,0,0.03,1.00000
GO:0014832,urinary bladder smooth muscle contractio...,6,0,0.02,1.00000
GO:0014834,skeletal muscle satellite cell maintenan...,1,0,0,1.00000
GO:0014835,myoblast differentiation involved in ske...,1,0,0,1.00000
GO:0014842,regulation of skeletal muscle satellite ...,4,0,0.01,1.00000
GO:0014846,esophagus smooth muscle contraction,4,0,0.01,1.00000
GO:0014848,urinary tract smooth muscle contraction,6,0,0.02,1.00000
GO:0014850,response to muscle activity,23,0,0.06,1.00000
GO:0014854,response to inactivity,56,0,0.15,1.00000
GO:0014857,regulation of skeletal muscle cell proli...,7,0,0.02,1.00000
GO:0014859,negative regulation of skeletal muscle c...,1,0,0,1.00000
GO:0014866,skeletal myofibril assembly,86,0,0.24,1.00000
GO:0014870,response to muscle inactivity,53,0,0.15,1.00000
GO:0014874,response to stimulus involved in regulat...,29,0,0.08,1.00000
GO:0014877,response to muscle inactivity involved i...,29,0,0.08,1.00000
GO:0014881,regulation of myofibril size,12,0,0.03,1.00000
GO:0014883,transition between fast and slow fiber,9,0,0.02,1.00000
GO:0014887,cardiac muscle adaptation,26,0,0.07,1.00000
GO:0014888,striated muscle adaptation,39,0,0.11,1.00000
GO:0014889,muscle atrophy,4,0,0.01,1.00000
GO:0014894,response to denervation involved in regu...,29,0,0.08,1.00000
GO:0014896,muscle hypertrophy,136,0,0.38,1.00000
GO:0014897,striated muscle hypertrophy,124,0,0.34,1.00000
GO:0014898,cardiac muscle hypertrophy in response t...,26,0,0.07,1.00000
GO:0014902,myotube differentiation,198,0,0.55,1.00000
GO:0014904,myotube cell development,49,0,0.14,1.00000
GO:0014909,smooth muscle cell migration,63,0,0.17,1.00000
GO:0014910,regulation of smooth muscle cell migrati...,53,0,0.15,1.00000
GO:0014911,positive regulation of smooth muscle cel...,41,0,0.11,1.00000
GO:0014912,negative regulation of smooth muscle cel...,12,0,0.03,1.00000
GO:0014916,regulation of lung blood pressure,8,0,0.02,1.00000
GO:0015012,heparan sulfate proteoglycan biosyntheti...,44,0,0.12,1.00000
GO:0015014,heparan sulfate proteoglycan biosyntheti...,14,0,0.04,1.00000
GO:0015015,heparan sulfate proteoglycan biosyntheti...,16,0,0.04,1.00000
GO:0015074,DNA integration,149,0,0.41,1.00000
GO:0015669,gas transport,13,0,0.04,1.00000
GO:0015670,carbon dioxide transport,10,0,0.03,1.00000
GO:0015671,oxygen transport,3,0,0.01,1.00000
GO:0015675,nickel cation transport,2,0,0.01,1.00000
GO:0015676,vanadium ion transport,2,0,0.01,1.00000
GO:0015677,copper ion import,5,0,0.01,1.00000
GO:0015679,plasma membrane copper ion transport,9,0,0.02,1.00000
GO:0015680,protein maturation by copper ion transfe...,1,0,0,1.00000
GO:0015691,cadmium ion transport,2,0,0.01,1.00000
GO:0015692,lead ion transport,2,0,0.01,1.00000
GO:0015693,magnesium ion transport,7,0,0.02,1.00000
GO:0015695,organic cation transport,47,0,0.13,1.00000
GO:0015697,quaternary ammonium group transport,11,0,0.03,1.00000
GO:0015698,inorganic anion transport,214,0,0.59,1.00000
GO:0015701,bicarbonate transport,54,0,0.15,1.00000
GO:0015705,iodide transport,11,0,0.03,1.00000
GO:0015709,thiosulfate transport,1,0,0,1.00000
GO:0015712,hexose phosphate transport,8,0,0.02,1.00000
GO:0015721,bile acid and bile salt transport,13,0,0.04,1.00000
GO:0015724,formate transport,3,0,0.01,1.00000
GO:0015727,lactate transport,1,0,0,1.00000
GO:0015729,oxaloacetate transport,1,0,0,1.00000
GO:0015734,taurine transport,2,0,0.01,1.00000
GO:0015739,sialic acid transport,13,0,0.04,1.00000
GO:0015740,C4-dicarboxylate transport,24,0,0.07,1.00000
GO:0015743,malate transport,5,0,0.01,1.00000
GO:0015744,succinate transport,1,0,0,1.00000
GO:0015746,citrate transport,7,0,0.02,1.00000
GO:0015755,fructose transmembrane transport,11,0,0.03,1.00000
GO:0015760,glucose-6-phosphate transport,8,0,0.02,1.00000
GO:0015766,disaccharide transport,2,0,0.01,1.00000
GO:0015770,sucrose transport,2,0,0.01,1.00000
GO:0015772,oligosaccharide transport,2,0,0.01,1.00000
GO:0015780,nucleotide-sugar transmembrane transport,4,0,0.01,1.00000
GO:0015783,GDP-fucose transmembrane transport,2,0,0.01,1.00000
GO:0015786,UDP-glucose transmembrane transport,2,0,0.01,1.00000
GO:0015787,UDP-glucuronic acid transmembrane transp...,1,0,0,1.00000
GO:0015790,UDP-xylose transmembrane transport,1,0,0,1.00000
GO:0015791,polyol transmembrane transport,11,0,0.03,1.00000
GO:0015793,glycerol transmembrane transport,6,0,0.02,1.00000
GO:0015797,mannitol transmembrane transport,3,0,0.01,1.00000
GO:0015798,myo-inositol transport,3,0,0.01,1.00000
GO:0015802,basic amino acid transport,18,0,0.05,1.00000
GO:0015804,neutral amino acid transport,46,0,0.13,1.00000
GO:0015805,S-adenosyl-L-methionine transport,1,0,0,1.00000
GO:0015807,L-amino acid transport,46,0,0.13,1.00000
GO:0015808,L-alanine transport,1,0,0,1.00000
GO:0015810,aspartate transmembrane transport,3,0,0.01,1.00000
GO:0015811,L-cystine transport,16,0,0.04,1.00000
GO:0015813,L-glutamate transmembrane transport,13,0,0.04,1.00000
GO:0015819,lysine transport,14,0,0.04,1.00000
GO:0015825,L-serine transport,5,0,0.01,1.00000
GO:0015838,amino-acid betaine transport,10,0,0.03,1.00000
GO:0015840,urea transport,6,0,0.02,1.00000
GO:0015842,aminergic neurotransmitter loading into ...,13,0,0.04,1.00000
GO:0015844,monoamine transport,95,0,0.26,1.00000
GO:0015846,polyamine transport,3,0,0.01,1.00000
GO:0015850,organic hydroxy compound transport,219,0,0.6,1.00000
GO:0015858,nucleoside transport,13,0,0.04,1.00000
GO:0015860,purine nucleoside transmembrane transpor...,8,0,0.02,1.00000
GO:0015862,uridine transport,5,0,0.01,1.00000
GO:0015864,pyrimidine nucleoside transport,7,0,0.02,1.00000
GO:0015865,purine nucleotide transport,10,0,0.03,1.00000
GO:0015866,ADP transport,3,0,0.01,1.00000
GO:0015867,ATP transport,4,0,0.01,1.00000
GO:0015868,purine ribonucleotide transport,10,0,0.03,1.00000
GO:0015870,acetylcholine transport,8,0,0.02,1.00000
GO:0015871,choline transport,5,0,0.01,1.00000
GO:0015872,dopamine transport,64,0,0.18,1.00000
GO:0015874,norepinephrine transport,19,0,0.05,1.00000
GO:0015879,carnitine transport,10,0,0.03,1.00000
GO:0015880,coenzyme A transport,3,0,0.01,1.00000
GO:0015882,L-ascorbic acid transmembrane transport,20,0,0.06,1.00000
GO:0015888,thiamine transport,2,0,0.01,1.00000
GO:0015889,cobalamin transport,34,0,0.09,1.00000
GO:0015904,tetracycline transmembrane transport,1,0,0,1.00000
GO:0015909,long-chain fatty acid transport,57,0,0.16,1.00000
GO:0015910,long-chain fatty acid import into peroxi...,1,0,0,1.00000
GO:0015911,long-chain fatty acid import across plas...,4,0,0.01,1.00000
GO:0015917,aminophospholipid transport,17,0,0.05,1.00000
GO:0015918,sterol transport,84,0,0.23,1.00000
GO:0015919,peroxisomal membrane transport,16,0,0.04,1.00000
GO:0015920,lipopolysaccharide transport,4,0,0.01,1.00000
GO:0015936,coenzyme A metabolic process,12,0,0.03,1.00000
GO:0015937,coenzyme A biosynthetic process,6,0,0.02,1.00000
GO:0015938,coenzyme A catabolic process,1,0,0,1.00000
GO:0015942,formate metabolic process,4,0,0.01,1.00000
GO:0015949,nucleobase-containing small molecule int...,20,0,0.06,1.00000
GO:0015959,diadenosine polyphosphate metabolic proc...,6,0,0.02,1.00000
GO:0015960,diadenosine polyphosphate biosynthetic p...,5,0,0.01,1.00000
GO:0015961,diadenosine polyphosphate catabolic proc...,1,0,0,1.00000
GO:0015965,diadenosine tetraphosphate metabolic pro...,5,0,0.01,1.00000
GO:0015966,diadenosine tetraphosphate biosynthetic ...,5,0,0.01,1.00000
GO:0015980,energy derivation by oxidation of organi...,294,0,0.81,1.00000
GO:0015986,proton motive force-driven ATP synthesis,20,0,0.06,1.00000
GO:0016024,CDP-diacylglycerol biosynthetic process,17,0,0.05,1.00000
GO:0016031,tRNA import into mitochondrion,1,0,0,1.00000
GO:0016032,viral process,619,0,1.71,1.00000
GO:0016042,lipid catabolic process,438,0,1.21,1.00000
GO:0016045,detection of bacterium,17,0,0.05,1.00000
GO:0016048,detection of temperature stimulus,52,0,0.14,1.00000
GO:0016053,organic acid biosynthetic process,451,0,1.24,1.00000
GO:0016056,rhodopsin mediated signaling pathway,22,0,0.06,1.00000
GO:0016057,regulation of membrane potential in phot...,23,0,0.06,1.00000
GO:0016059,deactivation of rhodopsin mediated signa...,2,0,0.01,1.00000
GO:0016060,metarhodopsin inactivation,2,0,0.01,1.00000
GO:0016062,adaptation of rhodopsin mediated signali...,7,0,0.02,1.00000
GO:0016064,immunoglobulin mediated immune response,59,0,0.16,1.00000
GO:0016068,type I hypersensitivity,1,0,0,1.00000
GO:0016071,mRNA metabolic process,960,0,2.65,1.00000
GO:0016072,rRNA metabolic process,219,0,0.6,1.00000
GO:0016073,snRNA metabolic process,56,0,0.15,1.00000
GO:0016074,sno(s)RNA metabolic process,10,0,0.03,1.00000
GO:0016075,rRNA catabolic process,17,0,0.05,1.00000
GO:0016078,tRNA catabolic process,6,0,0.02,1.00000
GO:0016080,synaptic vesicle targeting,4,0,0.01,1.00000
GO:0016081,synaptic vesicle docking,42,0,0.12,1.00000
GO:0016082,synaptic vesicle priming,54,0,0.15,1.00000
GO:0016093,polyprenol metabolic process,6,0,0.02,1.00000
GO:0016094,polyprenol biosynthetic process,1,0,0,1.00000
GO:0016095,polyprenol catabolic process,5,0,0.01,1.00000
GO:0016098,monoterpenoid metabolic process,3,0,0.01,1.00000
GO:0016101,diterpenoid metabolic process,83,0,0.23,1.00000
GO:0016102,diterpenoid biosynthetic process,9,0,0.02,1.00000
GO:0016103,diterpenoid catabolic process,4,0,0.01,1.00000
GO:0016107,sesquiterpenoid catabolic process,4,0,0.01,1.00000
GO:0016108,tetraterpenoid metabolic process,1,0,0,1.00000
GO:0016114,terpenoid biosynthetic process,14,0,0.04,1.00000
GO:0016115,terpenoid catabolic process,8,0,0.02,1.00000
GO:0016116,carotenoid metabolic process,1,0,0,1.00000
GO:0016119,carotene metabolic process,1,0,0,1.00000
GO:0016125,sterol metabolic process,284,0,0.78,1.00000
GO:0016126,sterol biosynthetic process,73,0,0.2,1.00000
GO:0016127,sterol catabolic process,48,0,0.13,1.00000
GO:0016128,phytosteroid metabolic process,4,0,0.01,1.00000
GO:0016129,phytosteroid biosynthetic process,4,0,0.01,1.00000
GO:0016131,brassinosteroid metabolic process,3,0,0.01,1.00000
GO:0016132,brassinosteroid biosynthetic process,3,0,0.01,1.00000
GO:0016137,glycoside metabolic process,19,0,0.05,1.00000
GO:0016139,glycoside catabolic process,11,0,0.03,1.00000
GO:0016143,S-glycoside metabolic process,1,0,0,1.00000
GO:0016145,S-glycoside catabolic process,1,0,0,1.00000
GO:0016180,snRNA processing,26,0,0.07,1.00000
GO:0016182,synaptic vesicle budding from endosome,3,0,0.01,1.00000
GO:0016183,synaptic vesicle coating,8,0,0.02,1.00000
GO:0016185,synaptic vesicle budding from presynapti...,8,0,0.02,1.00000
GO:0016188,synaptic vesicle maturation,86,0,0.24,1.00000
GO:0016189,synaptic vesicle to endosome fusion,4,0,0.01,1.00000
GO:0016191,synaptic vesicle uncoating,4,0,0.01,1.00000
GO:0016197,endosomal transport,358,0,0.99,1.00000
GO:0016198,axon choice point recognition,44,0,0.12,1.00000
GO:0016199,axon midline choice point recognition,44,0,0.12,1.00000
GO:0016200,synaptic target attraction,19,0,0.05,1.00000
GO:0016201,synaptic target inhibition,2,0,0.01,1.00000
GO:0016202,regulation of striated muscle tissue dev...,19,0,0.05,1.00000
GO:0016203,muscle attachment,41,0,0.11,1.00000
GO:0016204,determination of muscle attachment site,1,0,0,1.00000
GO:0016226,iron-sulfur cluster assembly,22,0,0.06,1.00000
GO:0016233,telomere capping,58,0,0.16,1.00000
GO:0016236,macroautophagy,324,0,0.89,1.00000
GO:0016237,lysosomal microautophagy,6,0,0.02,1.00000
GO:0016239,positive regulation of macroautophagy,83,0,0.23,1.00000
GO:0016240,autophagosome membrane docking,4,0,0.01,1.00000
GO:0016241,regulation of macroautophagy,154,0,0.42,1.00000
GO:0016242,negative regulation of macroautophagy,52,0,0.14,1.00000
GO:0016254,preassembly of GPI anchor in ER membrane,7,0,0.02,1.00000
GO:0016255,attachment of GPI anchor to protein,8,0,0.02,1.00000
GO:0016256,N-glycan processing to lysosome,2,0,0.01,1.00000
GO:0016259,selenocysteine metabolic process,4,0,0.01,1.00000
GO:0016260,selenocysteine biosynthetic process,3,0,0.01,1.00000
GO:0016264,gap junction assembly,14,0,0.04,1.00000
GO:0016266,O-glycan processing,29,0,0.08,1.00000
GO:0016267,O-glycan processing, core 1,14,0,0.04,1.00000
GO:0016311,dephosphorylation,767,0,2.12,1.00000
GO:0016318,ommatidial rotation,29,0,0.08,1.00000
GO:0016319,mushroom body development,68,0,0.19,1.00000
GO:0016320,endoplasmic reticulum membrane fusion,1,0,0,1.00000
GO:0016321,female meiosis chromosome segregation,6,0,0.02,1.00000
GO:0016325,oocyte microtubule cytoskeleton organiza...,23,0,0.06,1.00000
GO:0016330,second mitotic wave involved in compound...,130,0,0.36,1.00000
GO:0016331,morphogenesis of embryonic epithelium,538,0,1.48,1.00000
GO:0016332,establishment or maintenance of polarity...,27,0,0.07,1.00000
GO:0016333,morphogenesis of follicular epithelium,202,0,0.56,1.00000
