gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC117681473,20.37356898,-0.233505297,0.515246216,6.53E-05,0.003063345,characterized,sacsin-like,genome,1,-1,triploid_heat
LOC105324495,16.31460287,-0.143896173,0.23831769,0.002872063,0.043529343,characterized,ATP-dependent RNA helicase eIF4A,genome,1,-1,triploid_heat
LOC105334721,182.0112311,-0.065426141,0.213219684,8.64E-06,0.000630706,characterized,perlucin-like protein,genome,1,-1,triploid_heat
LOC117686830,90.79208423,-0.02383039,0.207490713,1.71E-05,0.001105609,characterized,perlucin-like protein,genome,1,-1,triploid_heat
LOC105347308,16.72403138,0.020892587,0.161532106,0.001517335,0.028413442,characterized,myeloid differentiation primary response protein MyD88,genome,1,1,triploid_heat
LOC105321641,573.3394649,0.182931317,0.05174701,0.000252054,0.008057436,characterized,rho GTPase-activating protein 21 isoform X3,genome,1,1,triploid_heat
LOC105340209,375.165962,0.229538744,0.085832472,0.003439912,0.049109277,characterized,spectrin alpha chain non-erythrocytic 1 isoform X1,genome,1,1,triploid_heat
LOC117683182,143.9120689,0.250539992,0.084897421,0.001302835,0.025701391,characterized,beta-galactosidase-1-like protein 2 isoform X2,genome,1,1,triploid_heat
LOC105328926,1536.934854,0.255079488,0.067983587,7.30E-05,0.003310185,characterized,nuclear hormone receptor HR96 isoform X9,genome,1,1,triploid_heat
LOC105321735,227.1275536,0.261746205,0.09644078,0.00252398,0.0403072,characterized,protein TANC2 isoform X3,genome,1,1,triploid_heat
LOC105345917,748.1302247,0.281237064,0.097982273,0.001388724,0.026778807,characterized,serine/arginine repetitive matrix protein 2 isoform X3,genome,1,1,triploid_heat
LOC105345430,567.4974611,0.296538682,0.087940837,0.000240899,0.007805928,characterized,zinc finger protein ZXDC isoform X1,genome,1,1,triploid_heat
LOC105329818,400.2010737,0.296547832,0.070934912,9.76E-06,0.000694966,characterized,protein pangolin isoforms A/H/I/S isoform X1,genome,1,1,triploid_heat
LOC105325284,150.0956205,0.29685793,0.105285276,0.001478995,0.027950881,characterized,zinc finger and BTB domain-containing protein 5 isoform X3,genome,1,1,triploid_heat
LOC105342266,790.3570537,0.297143722,0.104784482,0.001413175,0.027039427,characterized,lysine-specific demethylase 5A-like isoform X1,genome,1,1,triploid_heat
LOC105326856,324.9073508,0.298846056,0.116664208,0.003089654,0.046182061,characterized,transcription factor SOX-5 isoform X1,genome,1,1,triploid_heat
LOC105323272,489.510339,0.299105483,0.088775312,0.000239553,0.007794585,characterized,zinc finger CCCH domain-containing protein 6,genome,1,1,triploid_heat
LOC117680391,918.529762,0.302920495,0.089039501,0.000209346,0.006982616,characterized,microtubule-associated protein tau-like isoform X7,genome,1,1,triploid_heat
LOC105341493,238.1382761,0.305350775,0.112089821,0.001871562,0.032845831,characterized,PIN2/TERF1-interacting telomerase inhibitor 1 isoform X3,genome,1,1,triploid_heat
LOC105330174,281.6599594,0.305637572,0.114598595,0.002206232,0.03698697,characterized,caspase recruitment domain-containing protein 14 isoform X4,genome,1,1,triploid_heat
LOC105333921,228.808317,0.309485837,0.106756328,0.00108092,0.022477522,characterized,protein sprint isoform X2,genome,1,1,triploid_heat
LOC105337895,186.0003505,0.31737064,0.110506766,0.00112392,0.023136938,characterized,myosin-I heavy chain isoform X4,genome,1,1,triploid_heat
LOC105345288,199.7855374,0.319575066,0.109462656,0.000951512,0.020479163,characterized,protein ELYS isoform X2,genome,1,1,triploid_heat
LOC105329144,2063.455568,0.324085827,0.129061855,0.003041781,0.045577295,characterized,golgin subfamily B member 1 isoform X3,genome,1,1,triploid_heat
LOC105348470,231.5457577,0.327086203,0.10087391,0.000319151,0.009380781,characterized,unconventional myosin-Ia isoform X1,genome,1,1,triploid_heat
LOC105333070,230.4825212,0.328627643,0.133814442,0.003408362,0.048885878,characterized,protein catecholamines up,genome,1,1,triploid_heat
LOC105348091,288.006498,0.331737861,0.085408988,2.82E-05,0.001644215,characterized,LOW QUALITY PROTEIN: fermitin family homolog 2,genome,1,1,triploid_heat
LOC105337552,213.8602952,0.333565529,0.135379818,0.003230132,0.04738844,characterized,Krueppel-like factor 8,genome,1,1,triploid_heat
LOC105342534,83.87549481,0.334039043,0.126488033,0.002011864,0.034669336,characterized,RNA-binding protein spenito,genome,1,1,triploid_heat
LOC105317056,416.9077384,0.335581775,0.087354414,3.28E-05,0.001833785,characterized,zinc finger and BTB domain-containing protein 11 isoform X1,genome,1,1,triploid_heat
LOC105334247,218.1976034,0.338351636,0.134644855,0.002762685,0.042354939,characterized,ecto-NOX disulfide-thiol exchanger 2,genome,1,1,triploid_heat
LOC105348704,245.8685318,0.340702673,0.132887684,0.002403502,0.038884636,characterized,LOW QUALITY PROTEIN: low-density lipoprotein receptor-related protein 6-like,genome,1,1,triploid_heat
LOC105327153,300.209146,0.347824081,0.108380885,0.000319389,0.009380781,characterized,cathepsin Z-like,genome,1,1,triploid_heat
LOC105321629,388.0665995,0.348652068,0.111106601,0.000405799,0.011221831,characterized,phosphatidylinositol 3-kinase regulatory subunit alpha isoform X1,genome,1,1,triploid_heat
LOC117684746,186.5799508,0.349856673,0.097955031,8.69E-05,0.003772608,characterized,LOW QUALITY PROTEIN: protein argonaute-2-like,genome,1,1,triploid_heat
LOC105318591,698.4210138,0.356386606,0.147954103,0.003332459,0.04820957,characterized,serine/threonine-protein kinase TBK1,genome,1,1,triploid_heat
LOC105341072,168.1528444,0.35713831,0.140128442,0.002311931,0.0377711,characterized,FACT complex subunit SPT16,genome,1,1,triploid_heat
LOC105321795,233.1000522,0.358025996,0.139339688,0.002156657,0.036411162,characterized,serine/threonine-protein kinase B-raf isoform X1,genome,1,1,triploid_heat
LOC105345800,205.5824711,0.359217389,0.102037957,0.000100585,0.004197476,characterized,protein CBFA2T1 isoform X4,genome,1,1,triploid_heat
LOC105329513,388.1098444,0.359424176,0.133932366,0.0015487,0.028883497,characterized,dual specificity protein phosphatase 10,genome,1,1,triploid_heat
LOC105319122,310.8515038,0.35971688,0.147655135,0.003020564,0.045333044,characterized,ephrin-B2 isoform X2,genome,1,1,triploid_heat
LOC105333845,140.6798331,0.363742103,0.15136105,0.003232023,0.04738844,characterized,ADP-ribosylation factor-like protein 6,genome,1,1,triploid_heat
LOC105337303,170.2106947,0.365239643,0.139257166,0.001776605,0.031845946,characterized,phosphatidylinositol 4-phosphate 5-kinase type-1 alpha isoform X6,genome,1,1,triploid_heat
LOC105325683,68.00474275,0.365315712,0.132524945,0.001221131,0.024616134,characterized,pre-mRNA-splicing factor CWC25 homolog isoform X1,genome,1,1,triploid_heat
LOC105330401,335.3283464,0.366264914,0.114846949,0.000311958,0.009236072,characterized,RNA polymerase II elongation factor ELL,genome,1,1,triploid_heat
LOC105334475,54.31393308,0.366729254,0.155684154,0.003518475,0.049883375,characterized,TELO2-interacting protein 1 homolog,genome,1,1,triploid_heat
LOC105325437,327.2827296,0.370876424,0.137947186,0.001442799,0.027407246,characterized,nucleoprotein TPR isoform X1,genome,1,1,triploid_heat
LOC105345794,389.17838,0.37498311,0.113180023,0.000195874,0.006707068,characterized,UDP-glucuronic acid decarboxylase 1 isoform X3,genome,1,1,triploid_heat
LOC105323219,140.8685454,0.375026589,0.126582205,0.000615587,0.015261419,characterized,coatomer subunit alpha,genome,1,1,triploid_heat
LOC105345681,240.047946,0.375648525,0.130297628,0.000793383,0.017999929,characterized,E3 ubiquitin-protein ligase MYLIP,genome,1,1,triploid_heat
LOC105331590,420.3648721,0.380498456,0.127325279,0.000560172,0.01435053,characterized,RNA-binding protein 39 isoform X1,genome,1,1,triploid_heat
LOC117687203,349.3112764,0.380996519,0.130022952,0.000671444,0.016042473,characterized,glutamic acid-rich protein-like,genome,1,1,triploid_heat
LOC105326707,358.5342288,0.382164389,0.108694514,9.17E-05,0.003932561,characterized,serrate RNA effector molecule homolog isoform X2,genome,1,1,triploid_heat
LOC105347948,710.4539835,0.383069346,0.132470595,0.000750728,0.017308978,characterized,death-inducer obliterator 1 isoform X1,genome,1,1,triploid_heat
LOC105331566,688.3548419,0.383960959,0.157402437,0.00264123,0.041216156,characterized,transcription factor MafK,genome,1,1,triploid_heat
LOC105317220,203.0161231,0.384068395,0.143081582,0.001363577,0.026586865,characterized,lysine-specific demethylase 6A isoform X1,genome,1,1,triploid_heat
LOC117682276,384.6628353,0.384226634,0.126828591,0.000485147,0.012877735,characterized,putative mediator of RNA polymerase II transcription subunit 26,genome,1,1,triploid_heat
LOC105331973,123.5333847,0.384879495,0.156914329,0.00255602,0.040642926,characterized,talin-1,genome,1,1,triploid_heat
LOC105339649,196.0702196,0.385377134,0.091281379,5.12E-06,0.000413828,characterized,transcription initiation factor TFIID subunit 1,genome,1,1,triploid_heat
LOC105330715,200.8356408,0.386573905,0.118573661,0.000220793,0.007285383,characterized,charged multivesicular body protein 1b,genome,1,1,triploid_heat
LOC105339081,586.6239024,0.386996745,0.119935193,0.000248288,0.007978535,characterized,transformer-2 protein homolog alpha isoform X10,genome,1,1,triploid_heat
LOC105338791,110.2917459,0.387491734,0.164820305,0.00322099,0.047339574,characterized,PH and SEC7 domain-containing protein 1 isoform X1,genome,1,1,triploid_heat
LOC105324875,256.2894717,0.389391231,0.166866111,0.003343534,0.04833189,characterized,calcyclin-binding protein,genome,1,1,triploid_heat
LOC105320085,383.3297656,0.392524162,0.1014928,2.24E-05,0.001383201,characterized,protein SON isoform X2,genome,1,1,triploid_heat
LOC105346160,200.2695217,0.395244052,0.139681074,0.000838438,0.018768184,characterized,AN1-type zinc finger protein 3,genome,1,1,triploid_heat
LOC117683091,122.4554363,0.395571943,0.172021345,0.003528558,0.049949539,characterized,transcription cofactor vestigial-like protein 4,genome,1,1,triploid_heat
LOC105327937,123.4689896,0.396913121,0.155628722,0.001821737,0.032403029,characterized,alsin isoform X2,genome,1,1,triploid_heat
LOC105334278,72.51861269,0.398162287,0.171253268,0.00325875,0.047666642,characterized,beta-13-galactosyltransferase brn,genome,1,1,triploid_heat
LOC105348335,116.9309188,0.399868514,0.171223541,0.003174268,0.047016531,characterized,nucleolar protein dao-5,genome,1,1,triploid_heat
LOC105339142,35.54410338,0.39987287,0.166111409,0.002651764,0.041345549,characterized,patched domain-containing protein 3,genome,1,1,triploid_heat
LOC105342659,103.9604294,0.401370266,0.15413675,0.001567403,0.028997742,characterized,RING finger protein 11,genome,1,1,triploid_heat
LOC105345815,263.8283612,0.40224338,0.141749283,0.000799332,0.018068231,characterized,CCAAT/enhancer-binding protein gamma,genome,1,1,triploid_heat
LOC105329848,78.64974885,0.405919153,0.174559846,0.003146029,0.046646708,characterized,ubiquitin-conjugating enzyme E2-22 kDa,genome,1,1,triploid_heat
LOC105340156,177.6567865,0.406693694,0.13192076,0.000364948,0.01040413,characterized,protein Aster-B isoform X1,genome,1,1,triploid_heat
LOC105325572,233.1792626,0.414210751,0.150323108,0.000983351,0.020968672,characterized,nuclear factor NF-kappa-B p105 subunit isoform X1,genome,1,1,triploid_heat
LOC105341201,123.9748807,0.414854978,0.115529045,5.94E-05,0.002837948,characterized,neurogenic locus notch homolog protein 3-like,genome,1,1,triploid_heat
LOC105333111,882.50289,0.416173291,0.159083904,0.001417075,0.027057914,characterized,splicing factor 3B subunit 1 isoform X1,genome,1,1,triploid_heat
LOC105331323,809.239045,0.418203028,0.115757801,5.42E-05,0.002639053,characterized,la-related protein 1B isoform X2,genome,1,1,triploid_heat
LOC105334027,371.2498082,0.419454784,0.099771089,4.81E-06,0.000396298,characterized,zinc finger protein 768 isoform X1,genome,1,1,triploid_heat
LOC105326938,186.1420412,0.41985034,0.163362135,0.001575913,0.029067719,characterized,buccalin-like,genome,1,1,triploid_heat
LOC105338479,49.93357911,0.421670919,0.151686734,0.000873543,0.019319535,characterized,heparan-sulfate 6-O-sulfotransferase 2,genome,1,1,triploid_heat
LOC105331829,33.4606035,0.42664434,0.182196537,0.002749686,0.042264965,characterized,zinc finger protein 90,genome,1,1,triploid_heat
LOC105336386,583.5811548,0.428363684,0.12888632,0.000148305,0.005559937,characterized,leukocyte receptor cluster member 8 homolog,genome,1,1,triploid_heat
LOC105341096,881.1223315,0.428974311,0.131306139,0.000177505,0.006284219,characterized,ecdysone-induced protein 78C isoform X4,genome,1,1,triploid_heat
LOC105333434,2108.158632,0.429136931,0.148512233,0.00061284,0.015240724,characterized,heterogeneous nuclear ribonucleoprotein A3 isoform X18,genome,1,1,triploid_heat
LOC105333366,216.8580621,0.429273664,0.145193008,0.000496048,0.013056027,characterized,bone morphogenetic protein 2 isoform X1,genome,1,1,triploid_heat
LOC105337540,136.7671234,0.430488001,0.182344711,0.002558894,0.040653578,characterized,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,genome,1,1,triploid_heat
LOC117683566,358.3455963,0.434109581,0.122891129,6.84E-05,0.003187627,characterized,VWFA and cache domain-containing protein 1-like,genome,1,1,triploid_heat
LOC105319268,595.8658114,0.436516708,0.089131835,1.74E-07,2.35E-05,characterized,SRSF protein kinase 3 isoform X1,genome,1,1,triploid_heat
LOC105347413,33.29067959,0.436757308,0.189472833,0.002827357,0.042922298,characterized,annexin A4,genome,1,1,triploid_heat
LOC105317360,197.1939139,0.437020534,0.126096536,8.63E-05,0.003754056,characterized,ras-GEF domain-containing family member 1B isoform X2,genome,1,1,triploid_heat
LOC105338381,48.39321677,0.438277742,0.189919397,0.002811669,0.042816959,characterized,E3 ubiquitin-protein ligase TRIM71,genome,1,1,triploid_heat
LOC105330886,74.04873044,0.438926754,0.182591152,0.002232201,0.037178665,characterized,partner of Y14 and mago,genome,1,1,triploid_heat
LOC105334955,260.8980971,0.439065746,0.198427757,0.003514931,0.049871466,characterized,peptidyl-prolyl cis-trans isomerase FKBP4 isoform X2,genome,1,1,triploid_heat
LOC105344988,231.6614683,0.440859247,0.138599406,0.00022738,0.007449431,characterized,hepatocyte nuclear factor 4-gamma isoform X5,genome,1,1,triploid_heat
LOC105345331,121.5989654,0.442353689,0.188935416,0.002579038,0.040832921,characterized,staphylococcal nuclease domain-containing protein 1-like,genome,1,1,triploid_heat
LOC105342401,229.8924695,0.442640982,0.117525468,2.73E-05,0.001603484,characterized,chromatin-remodeling ATPase INO80 isoform X2,genome,1,1,triploid_heat
LOC105344986,31.06498108,0.442660963,0.170381481,0.001306557,0.025747269,characterized,respirasome Complex Assembly Factor 1,genome,1,1,triploid_heat
LOC105317596,130.1254015,0.44322334,0.162532212,0.000926024,0.020071118,characterized,protein CWC15 homolog A,genome,1,1,triploid_heat
LOC105334464,602.8212522,0.443344986,0.166714389,0.001117601,0.023084149,characterized,nucleolar complex protein 2 homolog,genome,1,1,triploid_heat
LOC105318373,420.7787977,0.444164299,0.150769761,0.000482353,0.012856929,characterized,ATP-dependent translocase ABCB1 isoform X4,genome,1,1,triploid_heat
LOC105318588,117.5975807,0.449815886,0.186894858,0.002121756,0.036153869,characterized,serine/threonine-protein kinase TBK1 isoform X1,genome,1,1,triploid_heat
LOC105317992,139.9454835,0.450462721,0.182791555,0.001814499,0.032305441,characterized,nascent polypeptide-associated complex subunit alpha muscle-specific form isoform X4,genome,1,1,triploid_heat
LOC117688285,57.25251667,0.453044372,0.181805581,0.001678227,0.030648411,characterized,ficolin-2-like isoform X2,genome,1,1,triploid_heat
LOC105343932,95.27204583,0.453764268,0.147420533,0.000298145,0.008985751,characterized,ATP-binding cassette sub-family E member 1,genome,1,1,triploid_heat
LOC105328917,296.9679501,0.455097983,0.204711,0.003214489,0.047281695,characterized,serine/threonine-protein kinase RIO3 isoform X2,genome,1,1,triploid_heat
LOC105328823,97.48269061,0.455142622,0.166380676,0.000849993,0.018957826,characterized,V-type proton ATPase 116 kDa subunit a isoform X1,genome,1,1,triploid_heat
LOC105324985,48.24413039,0.455612482,0.197321704,0.002639795,0.041216156,characterized,E3 ubiquitin-protein ligase TRIM33 isoform X2,genome,1,1,triploid_heat
LOC105318277,41.66248436,0.455873174,0.180168088,0.001512941,0.028359963,characterized,WD repeat-containing protein 3,genome,1,1,triploid_heat
LOC105334909,109.1221627,0.458738131,0.186173007,0.001759889,0.031638553,characterized,obg-like ATPase 1 isoform X1,genome,1,1,triploid_heat
LOC105341775,319.3234375,0.459881778,0.184791637,0.001646636,0.030191054,characterized,fos-related antigen 1,genome,1,1,triploid_heat
LOC105323012,211.6726964,0.460091963,0.16057282,0.000572565,0.014526768,characterized,obscurin isoform X3,genome,1,1,triploid_heat
LOC105345699,1312.871643,0.460476386,0.152869791,0.000366478,0.010431625,characterized,chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X11,genome,1,1,triploid_heat
